client_id,client_name,policy_type,policy_start_date,annual_premium,claims_last_3_years,communication_frequency,client_tenure_years,last_contact_date,industry,region
5226,"Miller, Hayes and Davis",General Liability,2023-02-08,11151.47,3,Monthly,5,2025-02-17,Retail,Durham
5227,Smith-Obrien,Property,2024-02-20,14793.34,4,Monthly,1,2025-02-11,Healthcare,Whitby
5228,"Brown, Brooks and Jackson",Errors & Omissions,2021-02-24,4607.41,2,Monthly,4,2024-10-07,Technology,Oshawa
5229,"Smith, Murphy and Torres",Property,2018-10-26,13078.94,4,Monthly,5,2024-12-21,Healthcare,Durham
5230,"Elliott, Villarreal and Sosa",General Liability,2022-02-03,9527.32,3,Monthly,4,2025-01-29,Healthcare,Durham
5231,Fields Group,Commercial Auto,2017-02-15,19999.22,0,Annually,10,2025-02-19,Healthcare,Durham
5232,Nichols LLC,Cyber,2021-10-15,14946.53,5,Monthly,9,2024-06-20,Manufacturing,Durham
5233,Wiggins and Sons,Errors & Omissions,2020-04-17,8072.18,2,Quarterly,9,2025-04-12,Construction,Toronto
5234,"Brooks, Thompson and Alexander",General Liability,2015-10-14,5129.02,5,Annually,2,2024-06-11,Transport,Durham
5235,Romero Group,Errors & Omissions,2019-10-28,8528.89,4,Annually,9,2024-10-31,Technology,Pickering
5236,Howell PLC,Property,2020-03-30,15134.06,2,Monthly,8,2024-10-14,Retail,Durham
5237,Aguirre LLC,General Liability,2020-09-07,17657.58,2,Monthly,4,2024-10-21,Manufacturing,Ajax
5238,Rodriguez-Vega,Commercial Auto,2015-06-24,12137.69,1,Annually,9,2024-10-21,Construction,Durham
5239,"Stone, Mccullough and Jimenez",Commercial Auto,2018-02-22,9890.62,2,Monthly,8,2024-07-16,Finance,Durham
5240,"Moore, Austin and Rogers",Commercial Auto,2024-01-25,14912.61,2,Quarterly,8,2024-07-11,Manufacturing,Pickering
5241,Mcfarland-Kelley,Commercial Auto,2022-01-08,9694.54,3,Annually,6,2025-04-22,Retail,Ajax
5242,Bowers-Raymond,Cyber,2015-06-24,16896.87,4,Quarterly,9,2024-05-22,Retail,Durham
5243,"Spencer, Morgan and Diaz",Errors & Omissions,2020-11-12,16319.07,3,Monthly,4,2024-09-30,Manufacturing,Durham
5244,Horne Group,General Liability,2018-03-20,12011.49,5,Annually,4,2025-04-02,Finance,Durham
5245,Bauer Inc,Commercial Auto,2017-04-27,4086.84,0,Annually,4,2025-01-29,Healthcare,Durham
5246,Brown-Haas,Cyber,2015-11-05,17231.45,5,Quarterly,7,2024-11-05,Finance,Durham
5247,Cochran-Browning,Commercial Auto,2018-02-06,12162.69,2,Annually,5,2025-01-19,Transport,Ajax
5248,"Webster, Garza and Abbott",Commercial Auto,2022-02-02,16920.07,4,Quarterly,8,2024-05-06,Technology,Oshawa
5249,Alvarado LLC,Property,2017-09-07,14078.91,2,Annually,8,2024-09-24,Transport,Oshawa
5250,"Hart, Park and Boyd",General Liability,2023-02-11,15809.64,0,Annually,1,2024-09-26,Construction,Oshawa
5251,"Day, Campbell and Taylor",Errors & Omissions,2015-12-22,6526.88,2,Annually,5,2025-04-18,Transport,Durham
5252,Carter Ltd,Property,2022-01-22,14195.9,3,Quarterly,2,2024-08-17,Healthcare,Durham
5253,Powell-Bennett,Property,2022-02-12,4994.54,5,Monthly,4,2025-01-31,Manufacturing,Toronto
5254,Johnson-Garcia,Errors & Omissions,2020-03-29,17654.06,0,Quarterly,1,2024-10-25,Manufacturing,Durham
5255,"Webb, Price and Jimenez",Commercial Auto,2016-05-08,14818.67,4,Monthly,10,2024-05-03,Technology,Durham
5256,Townsend-Hale,Commercial Auto,2015-08-14,3090.51,1,Annually,1,2025-04-17,Transport,Pickering
5257,"Guerra, Lopez and Davis",General Liability,2018-05-11,10602.96,0,Monthly,10,2025-02-28,Technology,Oshawa
5258,"Adkins, Duncan and Thompson",Commercial Auto,2019-11-30,8343.03,1,Monthly,2,2024-10-12,Transport,Durham
5259,Stevenson-Ferguson,Property,2019-08-10,3665.43,3,Annually,6,2024-04-24,Retail,Toronto
5260,Rasmussen Group,Property,2021-05-30,12776.38,0,Monthly,4,2024-07-12,Manufacturing,Durham
5261,Bell PLC,Property,2024-02-27,14094.89,0,Annually,9,2024-11-25,Transport,Oshawa
5262,Colon Ltd,Errors & Omissions,2017-01-31,4492.96,4,Annually,7,2024-09-10,Healthcare,Durham
5263,Rodgers-Warren,Commercial Auto,2019-01-28,7364.93,5,Quarterly,1,2024-05-13,Retail,Oshawa
5264,Hicks Ltd,Commercial Auto,2015-04-27,15802.17,2,Quarterly,3,2024-07-24,Construction,Whitby
5265,"Williams, Lewis and Bryant",Commercial Auto,2018-07-17,4438.38,1,Monthly,9,2024-09-16,Manufacturing,Pickering
5266,Stafford Ltd,Commercial Auto,2016-01-04,5120.19,2,Quarterly,3,2025-02-26,Retail,Pickering
5267,Jones-Harris,General Liability,2020-12-02,8075.82,2,Monthly,7,2024-05-06,Retail,Durham
5268,Duncan PLC,General Liability,2023-07-08,19426.69,3,Annually,3,2024-08-31,Finance,Durham
5269,Williams Group,Property,2020-07-01,5917.25,3,Quarterly,6,2024-12-17,Manufacturing,Durham
5270,Mccullough Inc,Property,2019-05-05,19610.75,4,Annually,5,2024-08-22,Finance,Oshawa
5271,Smith-Allen,Errors & Omissions,2023-05-15,14188.71,0,Monthly,3,2024-06-27,Manufacturing,Durham
5272,Joyce-Benitez,Cyber,2019-10-07,7221.73,4,Quarterly,1,2024-12-21,Retail,Durham
5273,Watson Group,Property,2017-02-10,3784.83,1,Annually,5,2024-11-04,Construction,Oshawa
5274,Moore PLC,Commercial Auto,2021-03-23,19078.51,3,Annually,2,2025-02-26,Retail,Ajax
5275,Howell LLC,Property,2022-05-21,18378.53,4,Annually,3,2024-08-19,Transport,Durham
5276,Becker-Mckinney,Property,2019-05-02,7987.75,1,Annually,4,2024-06-14,Manufacturing,Durham
5277,"Collins, Bentley and Valdez",General Liability,2015-07-23,12079.74,1,Annually,2,2024-12-23,Retail,Durham
5278,Ortiz-Smith,Commercial Auto,2017-11-07,5377.54,5,Quarterly,10,2024-08-12,Finance,Durham
5279,Bennett-Kirby,Errors & Omissions,2022-12-01,11337.53,1,Quarterly,1,2024-05-25,Construction,Durham
5280,Montoya Group,Errors & Omissions,2021-08-12,8319.91,0,Annually,6,2025-01-30,Transport,Durham
5281,Greene-Sims,Errors & Omissions,2015-07-12,18483.31,1,Monthly,8,2025-03-09,Construction,Ajax
5282,Williams-Wang,Property,2016-02-11,19945.55,5,Quarterly,8,2024-05-07,Transport,Whitby
5283,Alvarado and Sons,Errors & Omissions,2015-04-27,13304.93,5,Quarterly,3,2024-12-27,Construction,Toronto
5284,Walsh Inc,Errors & Omissions,2018-12-06,11680.04,2,Annually,1,2024-10-23,Manufacturing,Durham
5285,Barrera Group,Errors & Omissions,2016-02-03,14694.82,4,Monthly,5,2025-02-24,Construction,Whitby
5286,White LLC,General Liability,2021-03-06,14264.49,4,Quarterly,5,2025-01-22,Healthcare,Pickering
5287,Harding LLC,Commercial Auto,2021-12-13,3760.5,1,Quarterly,2,2024-08-16,Healthcare,Durham
5288,"Espinoza, Neal and Mitchell",General Liability,2022-03-04,3624.48,4,Monthly,1,2025-01-30,Construction,Oshawa
5289,Mitchell-Hudson,Commercial Auto,2017-01-15,5408.34,4,Quarterly,1,2024-05-13,Finance,Durham
5290,Juarez Group,General Liability,2021-05-13,17553.45,4,Annually,8,2024-06-13,Retail,Durham
5291,Clements PLC,Commercial Auto,2018-10-08,6658.62,0,Monthly,10,2025-04-06,Construction,Durham
5292,Gonzalez-Holmes,Errors & Omissions,2015-08-09,5281.54,4,Monthly,5,2024-11-01,Transport,Durham
5293,Harrison Inc,Cyber,2021-05-23,12385.2,2,Quarterly,2,2024-08-05,Finance,Durham
5294,Perez Group,Errors & Omissions,2021-11-25,13060.31,4,Monthly,10,2024-04-30,Finance,Whitby
5295,Miller Ltd,Cyber,2020-04-16,7715.73,1,Quarterly,4,2025-01-10,Construction,Ajax
5296,Allen PLC,Errors & Omissions,2016-12-17,15394.77,5,Annually,3,2024-12-30,Retail,Toronto
5297,Kim-Thomas,General Liability,2019-10-02,10174.26,4,Monthly,5,2025-03-26,Technology,Durham
5298,"Hammond, Bates and Gordon",Cyber,2018-07-27,12347.43,1,Monthly,6,2024-10-08,Manufacturing,Ajax
5299,Mack Ltd,Errors & Omissions,2022-10-07,7431.47,2,Annually,4,2024-10-23,Construction,Oshawa
5300,Williams-Smith,Property,2020-04-25,14046.07,1,Monthly,9,2025-02-20,Healthcare,Toronto
5301,Peterson LLC,Cyber,2022-08-29,5776.43,0,Monthly,2,2025-02-11,Technology,Oshawa
5302,Bell and Sons,Commercial Auto,2022-12-11,10753.15,5,Monthly,1,2024-09-12,Technology,Oshawa
5303,"Brown, James and Arroyo",General Liability,2016-03-10,19060.59,1,Annually,10,2024-11-05,Manufacturing,Oshawa
5304,"Brown, White and Lee",Errors & Omissions,2023-11-11,14500.94,5,Quarterly,8,2024-06-26,Technology,Oshawa
5305,"Griffith, Johnson and Alexander",Errors & Omissions,2023-06-22,18983.39,5,Quarterly,10,2024-10-06,Manufacturing,Durham
5306,Guzman LLC,Commercial Auto,2015-08-23,5435.15,4,Annually,5,2024-10-16,Retail,Durham
5307,"Martin, Payne and Stewart",Errors & Omissions,2017-04-28,6463.97,1,Monthly,2,2024-10-03,Transport,Toronto
5308,Cohen Group,Errors & Omissions,2023-05-05,13702.66,5,Monthly,3,2024-06-15,Transport,Oshawa
5309,"Ferguson, Montgomery and Jackson",Commercial Auto,2018-01-24,7579.79,1,Quarterly,3,2024-09-14,Retail,Durham
5310,Wood-Thomas,Commercial Auto,2022-05-12,13763.04,4,Annually,5,2024-11-30,Construction,Durham
5311,Sutton Inc,Property,2015-11-26,13974.71,4,Annually,9,2025-04-17,Retail,Durham
5312,Smith-Brown,Property,2015-11-04,15145.56,3,Quarterly,8,2024-04-23,Finance,Durham
5313,Mack-Wilson,Commercial Auto,2017-03-26,12581.92,1,Monthly,1,2025-03-15,Manufacturing,Durham
5314,Gill Inc,Cyber,2018-10-12,14012.11,2,Quarterly,10,2025-04-17,Technology,Durham
5315,"Gardner, Smith and Holloway",Cyber,2022-08-02,11694.27,0,Annually,9,2024-10-06,Finance,Durham
5316,Pineda-Newman,Cyber,2021-08-23,5788.73,3,Quarterly,8,2025-03-11,Healthcare,Oshawa
5317,Jennings-Hughes,General Liability,2017-05-26,16966.65,2,Monthly,3,2024-06-24,Retail,Whitby
5318,"Young, Henry and Wright",Property,2016-02-13,8378.13,3,Annually,7,2024-04-28,Transport,Durham
5319,"Gibson, Calhoun and Hernandez",Cyber,2019-03-28,16392.33,4,Quarterly,5,2025-03-16,Technology,Durham
5320,"Suarez, Walker and Mitchell",Cyber,2019-12-05,9442.01,3,Quarterly,10,2024-05-08,Transport,Oshawa
5321,"Thompson, Coffey and Kidd",Cyber,2020-05-03,19388.3,3,Annually,7,2024-07-27,Manufacturing,Ajax
5322,Richardson Inc,Commercial Auto,2020-06-18,7207.46,3,Monthly,4,2025-01-22,Construction,Pickering
5323,Trujillo-Thomas,Errors & Omissions,2019-08-07,7592.13,2,Annually,3,2024-09-27,Retail,Durham
5324,Jenkins-Hobbs,General Liability,2017-07-19,12034.99,1,Monthly,3,2024-07-06,Healthcare,Durham
5325,Archer and Sons,Errors & Omissions,2016-01-17,14627.65,5,Annually,6,2025-03-01,Finance,Durham
5326,"Gomez, Mcmahon and Fisher",Property,2022-01-01,9915.28,2,Annually,2,2024-11-06,Technology,Durham
5327,Murray-Chavez,Errors & Omissions,2023-07-18,8599.08,0,Monthly,8,2025-01-05,Retail,Oshawa
5328,Ford-Morgan,General Liability,2019-12-23,4512.56,0,Monthly,5,2024-09-08,Technology,Durham
5329,"Ross, Cummings and Harris",Cyber,2021-02-21,18457.17,2,Annually,3,2024-12-25,Healthcare,Durham
5330,Marquez PLC,Cyber,2022-06-27,16227.21,5,Monthly,3,2025-03-17,Finance,Toronto
5331,Gould Ltd,Commercial Auto,2022-02-16,5487.6,4,Quarterly,5,2025-02-25,Transport,Durham
5332,"Mueller, Cox and Ford",Commercial Auto,2021-09-04,16567.66,5,Annually,1,2025-03-03,Manufacturing,Ajax
5333,Brooks-Parker,General Liability,2018-02-11,7652,2,Quarterly,5,2024-09-26,Retail,Oshawa
5334,Thomas-Rodriguez,Cyber,2020-06-05,4665.1,1,Quarterly,4,2025-03-31,Retail,Pickering
5335,"Chavez, Conway and Sosa",Errors & Omissions,2015-12-19,19651.25,5,Annually,3,2025-02-25,Healthcare,Whitby
5336,"Jenkins, Gonzalez and Morgan",Errors & Omissions,2021-09-26,6777.83,4,Monthly,7,2024-08-02,Healthcare,Durham
5337,Keller PLC,General Liability,2017-09-20,19180.31,4,Annually,2,2024-09-29,Technology,Pickering
5338,White-Ramos,Commercial Auto,2017-06-15,16306.47,0,Annually,2,2025-01-31,Construction,Durham
5339,"Clark, Bradley and Jackson",Errors & Omissions,2017-04-18,5099.56,0,Annually,9,2024-05-20,Technology,Durham
5340,"Becker, Hammond and Davidson",Property,2020-10-24,11950.09,3,Annually,10,2024-08-10,Healthcare,Durham
5341,"Casey, Gonzalez and Jenkins",General Liability,2021-03-01,17883.7,1,Quarterly,1,2024-12-01,Transport,Ajax
5342,Sanchez-Rodgers,Property,2022-09-24,13010.06,1,Monthly,1,2024-10-13,Technology,Durham
5343,Stewart-Fitzpatrick,Property,2023-06-09,16715.57,3,Quarterly,4,2024-08-04,Retail,Durham
5344,"Schmidt, Fuller and Johnson",Commercial Auto,2017-08-21,4624.19,1,Annually,5,2024-08-23,Manufacturing,Ajax
5345,Buchanan Inc,Cyber,2020-09-03,8931.3,1,Annually,7,2024-12-10,Retail,Durham
5346,Smith Inc,General Liability,2022-07-19,12726.69,3,Annually,9,2024-10-28,Construction,Durham
5347,Phelps-Edwards,Cyber,2018-05-05,7793.94,1,Quarterly,7,2024-12-29,Finance,Durham
5348,Harris-Hernandez,Errors & Omissions,2018-06-11,7607.92,5,Annually,2,2024-12-06,Retail,Ajax
5349,Parker Inc,Errors & Omissions,2018-05-21,4684.12,3,Monthly,7,2024-07-13,Retail,Durham
5350,Hanson-Stewart,General Liability,2017-06-08,3815.38,3,Monthly,4,2024-06-02,Finance,Durham
5351,Alvarez-Padilla,Commercial Auto,2015-06-12,8405.94,4,Monthly,1,2024-11-12,Transport,Durham
5352,Turner-Lang,Errors & Omissions,2020-12-14,15781.84,1,Monthly,8,2025-04-17,Retail,Whitby
5353,Lester and Sons,Errors & Omissions,2019-04-28,6071.43,1,Quarterly,1,2024-07-16,Technology,Durham
5354,Perry PLC,Cyber,2018-12-22,16703.44,2,Monthly,3,2024-12-06,Healthcare,Oshawa
5355,"Ortiz, Hoffman and Fuller",Errors & Omissions,2020-04-29,14522.8,0,Annually,9,2025-01-19,Construction,Durham
5356,"Lucero, Vaughn and Mckee",Commercial Auto,2022-10-15,16408.71,1,Annually,7,2025-02-16,Finance,Durham
5357,Beck and Sons,Errors & Omissions,2015-10-23,12378.42,2,Annually,8,2024-11-30,Healthcare,Durham
5358,Davis-Williams,Errors & Omissions,2019-09-17,17994.36,1,Monthly,3,2025-01-11,Transport,Oshawa
5359,Kennedy-Woods,Property,2023-10-19,9845.07,3,Annually,1,2024-10-28,Transport,Whitby
5360,Willis LLC,Commercial Auto,2020-07-15,13069.27,0,Annually,3,2025-02-07,Transport,Durham
5361,Richards-White,Errors & Omissions,2023-06-26,7404.04,5,Quarterly,1,2024-12-02,Transport,Durham
5362,Waller Ltd,Commercial Auto,2021-12-03,14673.19,5,Annually,1,2025-03-14,Construction,Durham
5363,"Cooper, Morgan and Miller",Commercial Auto,2020-06-22,15124.79,4,Annually,10,2024-11-19,Finance,Durham
5364,Jones-Taylor,Errors & Omissions,2020-03-21,14178.57,5,Annually,6,2025-01-22,Retail,Toronto
5365,Byrd-Rangel,Errors & Omissions,2020-11-06,5425.39,1,Annually,4,2024-08-08,Transport,Toronto
5366,Haney Ltd,Commercial Auto,2021-08-23,12648.53,1,Quarterly,7,2025-03-16,Transport,Durham
5367,Nixon LLC,Cyber,2019-02-06,7545.29,3,Annually,7,2024-12-11,Transport,Durham
5368,Dawson-Rush,Cyber,2022-09-29,18613.51,1,Quarterly,3,2025-02-23,Transport,Whitby
5369,Gomez Group,Commercial Auto,2020-11-10,13866.29,5,Annually,2,2024-05-23,Construction,Toronto
5370,Howell PLC,Commercial Auto,2018-03-19,9292.56,2,Monthly,10,2024-08-01,Construction,Durham
5371,Frey-Diaz,Cyber,2016-12-12,16217.98,2,Quarterly,6,2024-12-11,Healthcare,Toronto
5372,Lee-Ramirez,Cyber,2019-04-03,14529.66,0,Annually,4,2025-04-12,Manufacturing,Oshawa
5373,"Strong, Johnson and Flores",Property,2019-02-21,10110.14,5,Quarterly,7,2025-01-22,Retail,Whitby
5374,Williams and Sons,Cyber,2020-08-17,10782.37,0,Annually,9,2024-11-05,Transport,Durham
5375,"Parker, Cole and Hamilton",Cyber,2015-05-31,10462.32,4,Annually,10,2024-10-05,Healthcare,Oshawa
5376,Nelson Ltd,General Liability,2023-08-19,9018.02,2,Annually,1,2024-05-06,Manufacturing,Pickering
5377,Hopkins-Cook,Errors & Omissions,2016-09-13,10967.32,4,Annually,1,2024-12-07,Healthcare,Ajax
5378,Anderson PLC,Property,2017-08-23,7875.93,0,Annually,6,2025-02-04,Technology,Oshawa
5379,Navarro Inc,Property,2020-03-14,19194.48,5,Monthly,8,2024-12-19,Construction,Durham
5380,James-Conway,Commercial Auto,2020-12-22,11850.11,4,Annually,8,2025-04-03,Healthcare,Oshawa
5381,Price-Dominguez,General Liability,2021-03-23,15213.94,3,Monthly,10,2024-08-23,Technology,Durham
5382,Terry-Rogers,Errors & Omissions,2019-01-08,18704.8,1,Quarterly,6,2025-03-05,Technology,Oshawa
5383,"Nash, Mueller and Russell",Property,2017-01-14,6888.99,5,Quarterly,1,2024-08-22,Technology,Durham
5384,Anderson-Reed,Cyber,2018-02-19,13805.8,3,Quarterly,1,2024-04-28,Healthcare,Durham
5385,Tran-Burns,Cyber,2016-04-08,4478.02,2,Annually,2,2025-03-25,Healthcare,Durham
5386,Miller-Cole,Cyber,2015-05-14,8196.25,0,Annually,8,2024-08-10,Retail,Durham
5387,"Miller, Wade and Flores",Errors & Omissions,2019-07-20,16099.83,4,Annually,4,2024-12-10,Retail,Ajax
5388,"Huang, Johnson and Anderson",Property,2022-01-07,17369.18,5,Quarterly,3,2025-01-20,Healthcare,Ajax
5389,Sanchez and Sons,Errors & Omissions,2017-06-25,13789.5,4,Monthly,6,2025-02-27,Manufacturing,Durham
5390,Brown-Armstrong,Commercial Auto,2018-06-15,4303.78,3,Annually,10,2025-01-05,Finance,Durham
5391,Maxwell Inc,Commercial Auto,2016-11-11,7080.62,1,Annually,1,2024-07-12,Finance,Whitby
5392,Sharp Ltd,General Liability,2016-06-19,4591.77,0,Quarterly,1,2024-06-17,Finance,Durham
5393,Berg-Williamson,Commercial Auto,2023-05-06,12780.38,5,Monthly,8,2025-03-08,Construction,Oshawa
5394,Aguilar Group,Property,2019-05-04,4437.95,2,Quarterly,4,2024-10-01,Construction,Durham
5395,"Marks, Hartman and Rodriguez",Property,2017-09-29,7859.46,2,Monthly,10,2025-02-18,Healthcare,Durham
5396,Brown and Sons,Property,2023-03-11,18803.01,0,Monthly,8,2025-03-27,Retail,Oshawa
5397,Hardin Inc,Cyber,2023-09-22,16741.9,3,Annually,2,2024-10-09,Transport,Oshawa
5398,Davis Inc,Cyber,2017-12-24,3181.81,2,Quarterly,4,2024-08-16,Transport,Durham
5399,Hamilton Ltd,Property,2022-07-20,19122.74,0,Quarterly,1,2024-07-16,Finance,Durham
5400,Clark Ltd,Commercial Auto,2019-12-01,14509.56,5,Quarterly,8,2024-06-11,Healthcare,Whitby
5401,Hughes Ltd,Commercial Auto,2019-07-02,18851.5,3,Quarterly,3,2024-06-13,Transport,Whitby
5402,"Lee, Roth and Erickson",General Liability,2021-03-16,5319.28,3,Monthly,3,2025-02-06,Transport,Durham
5403,Jacobs-Lopez,Errors & Omissions,2020-10-08,11462.69,4,Annually,2,2024-07-18,Manufacturing,Toronto
5404,Dennis-Vargas,General Liability,2020-10-10,14647.07,1,Annually,2,2024-12-08,Finance,Oshawa
5405,Ramos PLC,Errors & Omissions,2020-10-31,14505.16,5,Monthly,4,2024-07-31,Retail,Oshawa
5406,Miller and Sons,Commercial Auto,2018-03-21,12050.96,5,Monthly,9,2025-04-04,Construction,Durham
5407,Thomas-Weaver,Property,2018-05-22,5119.76,3,Annually,7,2024-09-17,Construction,Durham
5408,Graves Ltd,Cyber,2020-07-02,3236.3,2,Quarterly,10,2024-06-01,Transport,Ajax
5409,Lopez LLC,General Liability,2018-03-17,6233.13,1,Quarterly,1,2024-06-12,Technology,Durham
5410,Martin Ltd,General Liability,2021-03-14,17133.76,4,Quarterly,9,2024-06-01,Transport,Oshawa
5411,"Phillips, Gutierrez and Davidson",Commercial Auto,2017-09-09,3123.93,0,Monthly,8,2024-06-22,Finance,Whitby
5412,Simmons LLC,Errors & Omissions,2020-08-17,10224.64,0,Annually,2,2025-01-27,Construction,Durham
5413,"Allen, Smith and Zamora",General Liability,2017-01-13,12083.52,5,Monthly,7,2024-11-21,Manufacturing,Oshawa
5414,"King, Webster and Brown",Errors & Omissions,2022-03-21,8866.03,4,Annually,8,2024-12-06,Healthcare,Ajax
5415,Snyder Ltd,General Liability,2017-04-11,19901.77,4,Annually,3,2025-01-21,Retail,Durham
5416,Harvey Group,Property,2023-11-09,14239.96,2,Annually,3,2025-04-20,Manufacturing,Durham
5417,Craig Ltd,Commercial Auto,2020-11-19,18647.8,1,Quarterly,2,2025-03-30,Manufacturing,Durham
5418,Smith-Garner,Errors & Omissions,2023-08-20,19985.85,5,Quarterly,1,2024-11-16,Technology,Durham
5419,Flores LLC,Commercial Auto,2021-07-29,19064,3,Annually,5,2025-03-01,Transport,Durham
5420,"Becker, Gregory and Jones",Cyber,2016-09-27,14629.33,5,Annually,6,2024-12-31,Construction,Durham
5421,Acosta-Flores,Commercial Auto,2022-12-10,3720.05,3,Quarterly,5,2024-05-21,Manufacturing,Durham
5422,Harmon-Castillo,Errors & Omissions,2016-06-10,10627.08,3,Quarterly,7,2025-01-04,Manufacturing,Durham
5423,Evans-Burns,Errors & Omissions,2016-03-29,5865.05,0,Annually,2,2025-03-25,Construction,Durham
5424,"Duarte, Lee and Matthews",Cyber,2021-01-09,18813.15,5,Monthly,8,2025-04-11,Finance,Toronto
5425,Vazquez Group,Cyber,2016-03-13,15983.08,0,Annually,2,2024-06-02,Healthcare,Durham
5426,Hobbs-Nguyen,General Liability,2016-02-11,18364.58,2,Annually,10,2024-08-28,Healthcare,Durham
5427,Ford-Nolan,Errors & Omissions,2021-06-28,5971.84,5,Quarterly,3,2024-12-18,Healthcare,Durham
5428,Hernandez-Rojas,Commercial Auto,2020-07-23,9239.87,5,Annually,9,2024-08-12,Technology,Pickering
5429,Barnes-Johnson,Cyber,2016-11-20,5266.42,2,Quarterly,2,2024-11-27,Technology,Toronto
5430,Kramer Group,Commercial Auto,2019-09-15,9005.96,2,Annually,8,2025-04-20,Manufacturing,Durham
5431,"Hernandez, Diaz and Hamilton",Cyber,2022-12-08,3865.41,5,Monthly,1,2024-09-01,Construction,Durham
5432,"Whitehead, Hernandez and Shah",Errors & Omissions,2023-01-13,11423.63,4,Monthly,8,2024-07-20,Transport,Whitby
5433,Davis Group,Cyber,2020-07-15,5898.23,2,Quarterly,5,2024-07-29,Manufacturing,Oshawa
5434,Hernandez-Rogers,Errors & Omissions,2019-11-22,19485.38,3,Annually,5,2024-04-29,Technology,Whitby
5435,Crawford and Sons,Cyber,2023-05-02,8745.3,5,Annually,4,2024-04-24,Transport,Ajax
5436,Gallegos-Nash,General Liability,2019-03-25,14544.07,2,Monthly,7,2025-01-19,Manufacturing,Durham
5437,Perez-Tucker,Cyber,2021-07-15,17139.35,2,Quarterly,1,2024-05-21,Transport,Oshawa
5438,"Porter, Graham and York",General Liability,2018-12-18,17463.21,0,Annually,3,2024-07-02,Manufacturing,Oshawa
5439,Costa-Brown,General Liability,2021-05-17,17582.7,0,Monthly,4,2025-01-14,Healthcare,Ajax
5440,Jones LLC,Commercial Auto,2017-09-17,7931.1,0,Annually,5,2024-10-14,Technology,Oshawa
5441,"Woods, Roberts and Young",Errors & Omissions,2020-05-15,11213.12,5,Annually,5,2024-10-09,Technology,Pickering
